text,sent48,sent9,sent8,sent15,sent3,sent2,sent1,sent14,sent7,sent6,sent5,sent4,sent57,sent56,sent55,sent54,sent53,sent52,sent51,sent50,sent13,sent12,sent11,sent10,sent17,sent16,sent59,sent58,sent93,sent92,sent91,sent90,sent97,sent96,sent95,sent94,sent98,sent22,sent23,sent20,sent21,sent26,sent27,sent24,sent25,sent28,sent29,sent68,sent69,sent66,sent67,sent64,sent65,sent62,sent63,sent60,sent61,sent31,sent30,sent33,sent32,sent35,sent34,sent37,sent36,sent39,sent38,sent79,sent78,sent75,sent74,sent77,sent76,sent71,sent70,sent73,sent72,sent19,sent49,sent18,sent44,sent45,sent84,sent85,sent86,sent87,sent80,sent81,sent82,sent83,sent40,sent41,sent42,sent43,sent88,sent89,sent46,sent47,intros.thisRepN,intros.thisTrialN,intros.thisN,intros.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,testWords.thisRepN,testWords.thisTrialN,testWords.thisN,testWords.thisIndex,test1,test3,test2,test5,test4,test7,test6,test9,test8,test10,realTrials.thisRepN,realTrials.thisTrialN,realTrials.thisN,realTrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_8.keys,key_resp_10.keys,key_resp_10.rt,key_resp_6.keys,wordRead.keys,wordRead.rt,key_resp_5.keys,questAnswer.keys,questAnswer.rt,key_resp_6.rt,date,frameRate,expName,session,participant,
,ungefähr,sie,zusätzlichem,roten,"Zeit,",im,Kram,Wäsche.,ziemlich,Wetters,sauberen,mehr,purem,noch,die,im,Lärm,seltenem,auf,minimalem,auf,salziger,der,was,feinem,monatlichem,Auto,frischen,kaltem,Trinkwasser.,einem,liegen,die,künftigem,eine,deren,hätten,Störenfriede,des,leider,serviert.,350,gelegentlichen,frisches,Trinkwassers.,Glas,eine,"frischem,",Glas,elektrischer,die,geschleudert.,serviert.,Tiere,roten,Skandal,350,wurden,von,"reichem,",hat,weichem,Skandals,Lärm,elektrische,würden,"nachgewiesen,",Wetter,Störenfriede,unzureichenden,den,des,immer,hat,feinem,wurden,Krams,klassischen,derer,vor,war,einem,um,am,sie,einen,Bundespräsident.,täglichem,salzige,mehr,noch,unzureichenden,harten,liegen,Wäsche.,leider,Mann,geschleudert.,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,0,5,5,5,,,,,,,space,0.369549036026,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,drei,defekt,schwarzem,Planeten,um,Müll.,aus,nan,"vermiest,",die,Kraftstoff,als,Alkohol,eine,Stimmung,Müll.,um,dichten,jeden,täglichen,jeden,Wurst,Soldaten,Tupperware,Kunsteis,Taschengeld,mehr,Grases,Abduschen,nan,Esslöffel,die,er,Einkommen,große,sie,seiner,jeden.,Herrn,nichts,nan,ml,Besucher.,Gras,nan,köstlichen,große,kaltem,köstlicher,Energie.,Flut,nan,nan,artgerecht,Planet,wiedergewählt.,ml,verschrottet.,den,goldenen,den,Untergrund,wiedergewählt.,um,Energie.,seiner,dass,die,jeden.,Helmen,Soldaten,Herrn,ruhig,den,dichten,verschrottet.,aus,Schmuck,sie,Dezember,aus,Esslöffel,die,Hauptbahnhof.,defekt,Besucher.,nan,grünen,Wurst,als,eine,Helmen,Schaumstoff,die,nan,nichts,mehr,nan,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,0,6,6,6,,,,,,,space,0.352792978287,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,Tage.,war.,Kaffee,ganz,Nadelhölzer,nan,dem,nan,dass,Wohnung.,fahren.,einmal,verdünnt.,Sammlung,ziemlich,nan,jede,Gewebe,Fall,Einsatz,Fall,mit,des,ist.,eingesprüht.,selber,als,zwängen.,gehärtet.,nan,warmem,Slums.,trug.,haftbar.,Menge,überführt,Frau,nan,Gantenbeins.,mitbringen.,nan,warme,nan,zwängen.,nan,Weins,Menge,Saft,Wein,nan,zurückgekehrt.,nan,nan,gehalten.,ganz,nan,warmer,nan,Problemen,Besatz,Boden,liegen.,nan,jede,nan,Frau,das,Wohnung.,nan,zur,des,Gantenbein.,diskutiert.,Boden,Stoff,nan,dem,umgearbeitet.,überführt,stattfinden.,Japan.,warmen,Probleme,nan,war.,nan,nan,Tee,mit,einmal,Sammlung,zur,gefertigt.,Slums.,nan,mitbringen.,als,nan,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,0,7,7,7,,,,,,,space,0.375202894211,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,nan,nan,wiederbelebt.,deutlich.,umzusetzen.,nan,Haus,nan,es,nan,nan,Rilke,nan,dummer,vermiest.,nan,Menge,wiederhergestellt.,genug.,sinken.,genug.,an,zweiten,nan,nan,kaufen.,gerne.,nan,nan,nan,Honig,nan,nan,nan,dunkler,wurden.,gepasst.,nan,nan,nan,nan,Milch.,nan,nan,nan,schon,dunkle,besprochen.,schon,nan,nan,nan,nan,nan,deutlich.,nan,Milch.,nan,im,rekonstruiert.,berührt.,nan,nan,Menge,nan,gepasst,Medikament,nan,nan,Schule.,zweiten,nan,nan,berührt.,gefertigt.,nan,Haus,nan,wurden.,nan,nan,Honigs,im,nan,nan,nan,nan,wieder,an,Rilke.,dumme,Schule.,nan,nan,nan,nan,gerne.,nan,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,0,8,8,8,,,,,,,space,0.316031932831,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,nan,nan,nan,nan,nan,nan,geschafft.,nan,regnete.,nan,nan,gelesen.,nan,Sprüche.,nan,nan,heiße,nan,nan,nan,nan,den,Weltkriegs.,nan,nan,nan,nan,nan,nan,nan,her.,nan,nan,nan,Materie,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,auf,Materie,nan,auf,nan,nan,nan,nan,nan,nan,nan,nan,nan,Landkreis.,nan,nan,nan,nan,heißer,nan,haben.,nicht,nan,nan,nan,Weltkriegs.,nan,nan,nan,nan,nan,geschafft.,nan,nan,nan,nan,her.,Landkreis.,nan,nan,nan,nan,fit.,den,nan,Sprüche.,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,0,9,9,9,,,,,,,space,0.317422151566,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,,,,,,,,,,,,,None,n,2.33140397072,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,Der,Die,Die,Im,Jetzt,Viele,Wir,Dort,Es,Sie,Wir,In,Die,Sie,Dass,Viele,Man,Danach,100,Ihr,100,Ich,Bei,Die,Die,Jugendliche,Wir,Wir,Die,Sie,Er,Am,Die,Manche,Mit,Es,Die,Außer,Die,Außer,Beträchtliche,In,Wir,Wir,Sie,Bei,Mit,Sie,Bei,Die,Als,Es,Beträchtliche,In,Im,Er,In,Die,In,Das,Nicht,Jungtiere,Er,Man,Die,Die,In,Sie,Außer,Die,Bei,Die,Fernab,Nicht,Er,Die,Wir,Die,Es,Unter,Die,Er,In,Die,Die,Wir,Walter,Ich,Ich,In,Sie,Die,Alle,Am,Dort,Außer,Wir,Es,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,0,0,0,0,,,,,,None,space,0.416026115417,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,Flug,Uhr,müden,Fernrohr,ist,Tonnen,haben,türmen,hat,verlassen,konnten,meinem,Lösung,hatte,es,Tonnen,machte,wurde,g,Blutdruck,g,nehme,der,Teilnehmerinnen,Eislaufbahnen,können,übergaben,mussten,Formen,verbrauchen,stellt,äußeren,Uhr,Kreditnehmer,dieser,waren,Schuhe,den,Gäste,dem,Stücke,den,hatten,mussten,verbrauchen,unserer,dieser,haben,unserer,Schule,die,wurden,Stücke,diesem,Fernrohr,wurde,den,Autos,der,Tuch,ein,sollten,wurde,machte,Schule,Schuhe,einer,verlassen,dem,Kinder,der,Gäste,des,ein,hat,Autos,haben,Stücke,waren,keinen,"Uhr,",stellt,der,Linie,Uhr,hatten,Scheel,wurde,nehme,meinem,hatte,Kinder,Betten,äußersten,türmen,das,übergaben,wurden,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,0,1,1,1,,,,,,,space,0.440800905228,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,zum,schlug,Teilnehmer,sahen,genau,gebrauchte,jede,sich,uns,wegen,dann,Studium,wird,keine,"regnete,",gebrauchter,mal,die,braunen,kann,brauner,eine,Feier,wussten,wurden,Kleidung,dem,uns,wurden,60,die,Rand,war,sind,Methode,nur,in,Bürgermeister,suchen,Essen,saftiges,Kakao,in,uns,60,Ankunft,Methode,die,Ankunft,verbraucht,Sonne,Eimer,saftigen,Zirkus,sahen,trotz,Kakao,beider,Tat,wurde,Tropfen,immer,trotz,mal,verbraucht,in,Studie,wegen,Bürgermeister,fuhren,Feier,suchen,Rummels,Tropfen,ein,beider,jede,wurden,nur,Umständen,die,die,Tat,101,schlug,in,war,damals,eine,Studium,keine,fuhren,wurden,Rand,sich,Essen,das,Eimer,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,0,2,2,2,,,,,,,space,0.453310012817,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,Mond,"sporadisch,",wurden,wir,die,Kleidung,Menge,Berge,die,des,mit,habe,mit,Lust,hat,Kleidung,wieder,Leinwand,Zuckers,schon,Zucker,große,gedachte,überwiegend,mit,bei,Mann,durch,unter,Liter,Masse,der,aus,mit,kann,kleinere,Größe,beschuldigten,die,kann,Fleisch,gehören,Dänemark,durch,Liter,stand,kann,Erlebnisse,stand,260.000,"unterging,",rote,Fleischs,werden,wir,dem,gehören,beteiligten,wissen,dann,königlichen,auf,des,wieder,260.000,Größe,wurde,dem,beschuldigten,mit,gedachte,die,wurde,königliches,Hemd,beteiligter,Menge,aus,kleinere,können,er,Masse,wissen,hält,"sporadisch,",Dänemark,der,schnell,große,las,Lust,mit,mit,der,Berge,kann,Auto,roter,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,0,3,3,3,,,,,,,space,0.451428174973,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,dauerte,obwohl,mit,den,richtige,landen,alten,schmutziger,Stimmung,schönen,"minimalem,",ich,"reichlichem,",auf,uns,landen,viel,aus,sind,bei,sind,Packung,man,"nicht,",dauerhaftem,ausreichendem,das,Büschel,"regelmäßigem,",sprudelndes,mit,Stadt,"Japan,","sämtlichem,",man,"Delikte,",36,die,Wohnung,ich,wurden,immer,einen,Büschel,sprudelnden,ein,man,bei,ein,Kilowattstunden,war,Farbe,wurden,die,den,bekannten,immer,Fahrer,wir,mit,Bluts,warmem,bekannten,viel,Kilowattstunden,36,jetzt,schönen,die,solch,man,Wohnung,schon,Blut,aus,Fahrer,alten,"wertvollem,","Delikte,",Neuwahlen,"trug,",mit,wir,nicht,obschon,gelegentlich,vierte,dank,Packung,ich,auf,solchen,"üblichem,",Stadt,schmutzige,ich,dem,Farbe,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,0,4,4,4,,,,,,,space,0.42292714119,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,ungefähr,sie,zusätzlichem,roten,"Zeit,",im,Kram,Wäsche.,ziemlich,Wetters,sauberen,mehr,purem,noch,die,im,Lärm,seltenem,auf,minimalem,auf,salziger,der,was,feinem,monatlichem,Auto,frischen,kaltem,Trinkwasser.,einem,liegen,die,künftigem,eine,deren,hätten,Störenfriede,des,leider,serviert.,350,gelegentlichen,frisches,Trinkwassers.,Glas,eine,"frischem,",Glas,elektrischer,die,geschleudert.,serviert.,Tiere,roten,Skandal,350,wurden,von,"reichem,",hat,weichem,Skandals,Lärm,elektrische,würden,"nachgewiesen,",Wetter,Störenfriede,unzureichenden,den,des,immer,hat,feinem,wurden,Krams,klassischen,derer,vor,war,einem,um,am,sie,einen,Bundespräsident.,täglichem,salzige,mehr,noch,unzureichenden,harten,liegen,Wäsche.,leider,Mann,geschleudert.,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,0,5,5,5,,,,,,,space,0.554657936096,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,drei,defekt,schwarzem,Planeten,um,Müll.,aus,nan,"vermiest,",die,Kraftstoff,als,Alkohol,eine,Stimmung,Müll.,um,dichten,jeden,täglichen,jeden,Wurst,Soldaten,Tupperware,Kunsteis,Taschengeld,mehr,Grases,Abduschen,nan,Esslöffel,die,er,Einkommen,große,sie,seiner,jeden.,Herrn,nichts,nan,ml,Besucher.,Gras,nan,köstlichen,große,kaltem,köstlicher,Energie.,Flut,nan,nan,artgerecht,Planet,wiedergewählt.,ml,verschrottet.,den,goldenen,den,Untergrund,wiedergewählt.,um,Energie.,seiner,dass,die,jeden.,Helmen,Soldaten,Herrn,ruhig,den,dichten,verschrottet.,aus,Schmuck,sie,Dezember,aus,Esslöffel,die,Hauptbahnhof.,defekt,Besucher.,nan,grünen,Wurst,als,eine,Helmen,Schaumstoff,die,nan,nichts,mehr,nan,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,0,6,6,6,,,,,,,space,0.435363054276,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,Tage.,war.,Kaffee,ganz,Nadelhölzer,nan,dem,nan,dass,Wohnung.,fahren.,einmal,verdünnt.,Sammlung,ziemlich,nan,jede,Gewebe,Fall,Einsatz,Fall,mit,des,ist.,eingesprüht.,selber,als,zwängen.,gehärtet.,nan,warmem,Slums.,trug.,haftbar.,Menge,überführt,Frau,nan,Gantenbeins.,mitbringen.,nan,warme,nan,zwängen.,nan,Weins,Menge,Saft,Wein,nan,zurückgekehrt.,nan,nan,gehalten.,ganz,nan,warmer,nan,Problemen,Besatz,Boden,liegen.,nan,jede,nan,Frau,das,Wohnung.,nan,zur,des,Gantenbein.,diskutiert.,Boden,Stoff,nan,dem,umgearbeitet.,überführt,stattfinden.,Japan.,warmen,Probleme,nan,war.,nan,nan,Tee,mit,einmal,Sammlung,zur,gefertigt.,Slums.,nan,mitbringen.,als,nan,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,0,7,7,7,,,,,,,space,0.424801111221,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,,,,,,,,,,,,,None,j,2.2475810051,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,Der,Die,Die,Im,Jetzt,Viele,Wir,Dort,Es,Sie,Wir,In,Die,Sie,Dass,Viele,Man,Danach,100,Ihr,100,Ich,Bei,Die,Die,Jugendliche,Wir,Wir,Die,Sie,Er,Am,Die,Manche,Mit,Es,Die,Außer,Die,Außer,Beträchtliche,In,Wir,Wir,Sie,Bei,Mit,Sie,Bei,Die,Als,Es,Beträchtliche,In,Im,Er,In,Die,In,Das,Nicht,Jungtiere,Er,Man,Die,Die,In,Sie,Außer,Die,Bei,Die,Fernab,Nicht,Er,Die,Wir,Die,Es,Unter,Die,Er,In,Die,Die,Wir,Walter,Ich,Ich,In,Sie,Die,Alle,Am,Dort,Außer,Wir,Es,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,0,0,0,0,,,,,,None,space,0.445771932602,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,Flug,Uhr,müden,Fernrohr,ist,Tonnen,haben,türmen,hat,verlassen,konnten,meinem,Lösung,hatte,es,Tonnen,machte,wurde,g,Blutdruck,g,nehme,der,Teilnehmerinnen,Eislaufbahnen,können,übergaben,mussten,Formen,verbrauchen,stellt,äußeren,Uhr,Kreditnehmer,dieser,waren,Schuhe,den,Gäste,dem,Stücke,den,hatten,mussten,verbrauchen,unserer,dieser,haben,unserer,Schule,die,wurden,Stücke,diesem,Fernrohr,wurde,den,Autos,der,Tuch,ein,sollten,wurde,machte,Schule,Schuhe,einer,verlassen,dem,Kinder,der,Gäste,des,ein,hat,Autos,haben,Stücke,waren,keinen,"Uhr,",stellt,der,Linie,Uhr,hatten,Scheel,wurde,nehme,meinem,hatte,Kinder,Betten,äußersten,türmen,das,übergaben,wurden,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,0,1,1,1,,,,,,,space,0.41937994957,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,zum,schlug,Teilnehmer,sahen,genau,gebrauchte,jede,sich,uns,wegen,dann,Studium,wird,keine,"regnete,",gebrauchter,mal,die,braunen,kann,brauner,eine,Feier,wussten,wurden,Kleidung,dem,uns,wurden,60,die,Rand,war,sind,Methode,nur,in,Bürgermeister,suchen,Essen,saftiges,Kakao,in,uns,60,Ankunft,Methode,die,Ankunft,verbraucht,Sonne,Eimer,saftigen,Zirkus,sahen,trotz,Kakao,beider,Tat,wurde,Tropfen,immer,trotz,mal,verbraucht,in,Studie,wegen,Bürgermeister,fuhren,Feier,suchen,Rummels,Tropfen,ein,beider,jede,wurden,nur,Umständen,die,die,Tat,101,schlug,in,war,damals,eine,Studium,keine,fuhren,wurden,Rand,sich,Essen,das,Eimer,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,0,2,2,2,,,,,,,space,0.430583000183,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,Mond,"sporadisch,",wurden,wir,die,Kleidung,Menge,Berge,die,des,mit,habe,mit,Lust,hat,Kleidung,wieder,Leinwand,Zuckers,schon,Zucker,große,gedachte,überwiegend,mit,bei,Mann,durch,unter,Liter,Masse,der,aus,mit,kann,kleinere,Größe,beschuldigten,die,kann,Fleisch,gehören,Dänemark,durch,Liter,stand,kann,Erlebnisse,stand,260.000,"unterging,",rote,Fleischs,werden,wir,dem,gehören,beteiligten,wissen,dann,königlichen,auf,des,wieder,260.000,Größe,wurde,dem,beschuldigten,mit,gedachte,die,wurde,königliches,Hemd,beteiligter,Menge,aus,kleinere,können,er,Masse,wissen,hält,"sporadisch,",Dänemark,der,schnell,große,las,Lust,mit,mit,der,Berge,kann,Auto,roter,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,0,3,3,3,,,,,,,space,0.43745303154,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,dauerte,obwohl,mit,den,richtige,landen,alten,schmutziger,Stimmung,schönen,"minimalem,",ich,"reichlichem,",auf,uns,landen,viel,aus,sind,bei,sind,Packung,man,"nicht,",dauerhaftem,ausreichendem,das,Büschel,"regelmäßigem,",sprudelndes,mit,Stadt,"Japan,","sämtlichem,",man,"Delikte,",36,die,Wohnung,ich,wurden,immer,einen,Büschel,sprudelnden,ein,man,bei,ein,Kilowattstunden,war,Farbe,wurden,die,den,bekannten,immer,Fahrer,wir,mit,Bluts,warmem,bekannten,viel,Kilowattstunden,36,jetzt,schönen,die,solch,man,Wohnung,schon,Blut,aus,Fahrer,alten,"wertvollem,","Delikte,",Neuwahlen,"trug,",mit,wir,nicht,obschon,gelegentlich,vierte,dank,Packung,ich,auf,solchen,"üblichem,",Stadt,schmutzige,ich,dem,Farbe,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,0,4,4,4,,,,,,,space,0.440587997437,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,ungefähr,sie,zusätzlichem,roten,"Zeit,",im,Kram,Wäsche.,ziemlich,Wetters,sauberen,mehr,purem,noch,die,im,Lärm,seltenem,auf,minimalem,auf,salziger,der,was,feinem,monatlichem,Auto,frischen,kaltem,Trinkwasser.,einem,liegen,die,künftigem,eine,deren,hätten,Störenfriede,des,leider,serviert.,350,gelegentlichen,frisches,Trinkwassers.,Glas,eine,"frischem,",Glas,elektrischer,die,geschleudert.,serviert.,Tiere,roten,Skandal,350,wurden,von,"reichem,",hat,weichem,Skandals,Lärm,elektrische,würden,"nachgewiesen,",Wetter,Störenfriede,unzureichenden,den,des,immer,hat,feinem,wurden,Krams,klassischen,derer,vor,war,einem,um,am,sie,einen,Bundespräsident.,täglichem,salzige,mehr,noch,unzureichenden,harten,liegen,Wäsche.,leider,Mann,geschleudert.,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,0,5,5,5,,,,,,,space,0.435755968094,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,drei,defekt,schwarzem,Planeten,um,Müll.,aus,nan,"vermiest,",die,Kraftstoff,als,Alkohol,eine,Stimmung,Müll.,um,dichten,jeden,täglichen,jeden,Wurst,Soldaten,Tupperware,Kunsteis,Taschengeld,mehr,Grases,Abduschen,nan,Esslöffel,die,er,Einkommen,große,sie,seiner,jeden.,Herrn,nichts,nan,ml,Besucher.,Gras,nan,köstlichen,große,kaltem,köstlicher,Energie.,Flut,nan,nan,artgerecht,Planet,wiedergewählt.,ml,verschrottet.,den,goldenen,den,Untergrund,wiedergewählt.,um,Energie.,seiner,dass,die,jeden.,Helmen,Soldaten,Herrn,ruhig,den,dichten,verschrottet.,aus,Schmuck,sie,Dezember,aus,Esslöffel,die,Hauptbahnhof.,defekt,Besucher.,nan,grünen,Wurst,als,eine,Helmen,Schaumstoff,die,nan,nichts,mehr,nan,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,0,6,6,6,,,,,,,space,0.368917942047,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,Tage.,war.,Kaffee,ganz,Nadelhölzer,nan,dem,nan,dass,Wohnung.,fahren.,einmal,verdünnt.,Sammlung,ziemlich,nan,jede,Gewebe,Fall,Einsatz,Fall,mit,des,ist.,eingesprüht.,selber,als,zwängen.,gehärtet.,nan,warmem,Slums.,trug.,haftbar.,Menge,überführt,Frau,nan,Gantenbeins.,mitbringen.,nan,warme,nan,zwängen.,nan,Weins,Menge,Saft,Wein,nan,zurückgekehrt.,nan,nan,gehalten.,ganz,nan,warmer,nan,Problemen,Besatz,Boden,liegen.,nan,jede,nan,Frau,das,Wohnung.,nan,zur,des,Gantenbein.,diskutiert.,Boden,Stoff,nan,dem,umgearbeitet.,überführt,stattfinden.,Japan.,warmen,Probleme,nan,war.,nan,nan,Tee,mit,einmal,Sammlung,zur,gefertigt.,Slums.,nan,mitbringen.,als,nan,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,0,7,7,7,,,,,,,space,0.372970104218,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,,,,,,,,,,,,,None,n,2.4447259903,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,Der,Die,Die,Im,Jetzt,Viele,Wir,Dort,Es,Sie,Wir,In,Die,Sie,Dass,Viele,Man,Danach,100,Ihr,100,Ich,Bei,Die,Die,Jugendliche,Wir,Wir,Die,Sie,Er,Am,Die,Manche,Mit,Es,Die,Außer,Die,Außer,Beträchtliche,In,Wir,Wir,Sie,Bei,Mit,Sie,Bei,Die,Als,Es,Beträchtliche,In,Im,Er,In,Die,In,Das,Nicht,Jungtiere,Er,Man,Die,Die,In,Sie,Außer,Die,Bei,Die,Fernab,Nicht,Er,Die,Wir,Die,Es,Unter,Die,Er,In,Die,Die,Wir,Walter,Ich,Ich,In,Sie,Die,Alle,Am,Dort,Außer,Wir,Es,,,,,,,,,,,,,,,,,,,,,,,58,0,58,0,0,0,0,0,,,,,,None,space,0.407902956009,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,Flug,Uhr,müden,Fernrohr,ist,Tonnen,haben,türmen,hat,verlassen,konnten,meinem,Lösung,hatte,es,Tonnen,machte,wurde,g,Blutdruck,g,nehme,der,Teilnehmerinnen,Eislaufbahnen,können,übergaben,mussten,Formen,verbrauchen,stellt,äußeren,Uhr,Kreditnehmer,dieser,waren,Schuhe,den,Gäste,dem,Stücke,den,hatten,mussten,verbrauchen,unserer,dieser,haben,unserer,Schule,die,wurden,Stücke,diesem,Fernrohr,wurde,den,Autos,der,Tuch,ein,sollten,wurde,machte,Schule,Schuhe,einer,verlassen,dem,Kinder,der,Gäste,des,ein,hat,Autos,haben,Stücke,waren,keinen,"Uhr,",stellt,der,Linie,Uhr,hatten,Scheel,wurde,nehme,meinem,hatte,Kinder,Betten,äußersten,türmen,das,übergaben,wurden,,,,,,,,,,,,,,,,,,,,,,,58,0,58,0,0,1,1,1,,,,,,,space,0.453080892563,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,zum,schlug,Teilnehmer,sahen,genau,gebrauchte,jede,sich,uns,wegen,dann,Studium,wird,keine,"regnete,",gebrauchter,mal,die,braunen,kann,brauner,eine,Feier,wussten,wurden,Kleidung,dem,uns,wurden,60,die,Rand,war,sind,Methode,nur,in,Bürgermeister,suchen,Essen,saftiges,Kakao,in,uns,60,Ankunft,Methode,die,Ankunft,verbraucht,Sonne,Eimer,saftigen,Zirkus,sahen,trotz,Kakao,beider,Tat,wurde,Tropfen,immer,trotz,mal,verbraucht,in,Studie,wegen,Bürgermeister,fuhren,Feier,suchen,Rummels,Tropfen,ein,beider,jede,wurden,nur,Umständen,die,die,Tat,101,schlug,in,war,damals,eine,Studium,keine,fuhren,wurden,Rand,sich,Essen,das,Eimer,,,,,,,,,,,,,,,,,,,,,,,58,0,58,0,0,2,2,2,,,,,,,space,0.404158115387,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
,Mond,"sporadisch,",wurden,wir,die,Kleidung,Menge,Berge,die,des,mit,habe,mit,Lust,hat,Kleidung,wieder,Leinwand,Zuckers,schon,Zucker,große,gedachte,überwiegend,mit,bei,Mann,durch,unter,Liter,Masse,der,aus,mit,kann,kleinere,Größe,beschuldigten,die,kann,Fleisch,gehören,Dänemark,durch,Liter,stand,kann,Erlebnisse,stand,260.000,"unterging,",rote,Fleischs,werden,wir,dem,gehören,beteiligten,wissen,dann,königlichen,auf,des,wieder,260.000,Größe,wurde,dem,beschuldigten,mit,gedachte,die,wurde,königliches,Hemd,beteiligter,Menge,aus,kleinere,können,er,Masse,wissen,hält,"sporadisch,",Dänemark,der,schnell,große,las,Lust,mit,mit,der,Berge,kann,Auto,roter,,,,,,,,,,,,,,,,,,,,,,,58,0,58,0,0,3,3,3,,,,,,,space,0.391259908676,,,,,2017_Jan_31_1301,59.6865332237,spr_backupper,001,Mo11,
